expert_id,decode_r2,encode_linear_r2,encode_periodic_r2,periodic_gain,dim0_corr,dim0_linear_r2,dim0_periodic_r2,dim1_corr,dim1_linear_r2,dim1_periodic_r2,dim2_corr,dim2_linear_r2,dim2_periodic_r2
966,0.00016835513784518863,4.139272165585665e-05,0.0003571941529328937,0.000315801431277037,-0.005971070730896473,3.565368567326477e-05,0.00026083799095022453,0.00585159678023122,3.424118487860284e-05,0.00036316326463192716,0.007367719756866502,5.428329441570234e-05,0.0004475812032165294
967,0.00016804780003187858,4.71596906317003e-05,0.00026055003173641733,0.00021339034110471702,0.011463694499981572,0.00013141629158885948,0.00024606848177044505,0.00267818096978943,7.172653307407906e-06,0.0002193207005832809,-0.0017000373523407648,2.8901269988335088e-06,0.00031626091285552604
968,0.0003607955131459395,9.155597604363723e-05,0.0005080426526148744,0.0004164866765712371,-2.3284031461944614e-05,5.421459947640983e-10,0.0006402429917644614,0.008803304694343006,7.749817354130162e-05,0.00045512642126199765,-0.014041695497470945,0.0001971692124436153,0.0004287585448181641
969,0.0007496467849111843,0.0002833460753058163,0.0005392319677639904,0.0002558858924581741,-0.00902086756521583,8.137605162916728e-05,0.00024833470423402115,-0.01573524270671697,0.00024759786303951703,0.0005303991513274653,0.022826833141044205,0.0005210643112487645,0.0008389620477304849
970,0.0005747242925299156,0.00015557698297522884,0.0005294575141907935,0.00037388053121556464,-0.00011093579364161801,1.2306750396540167e-08,0.00018302036280104517,-0.02160098664902877,0.00046660262421138743,0.0011846118358612712,-0.0003406140981161034,1.1601796390259267e-07,0.00022074034391006414
971,0.0016619405047617608,0.00048637635036807847,0.0006859867410323369,0.00019961039066425845,-0.011968641346272664,0.00014324837567591953,0.0005104948101966045,-0.031450611597763106,0.0009891409698735698,0.0010568283204128726,0.018075942729340214,0.0003267397055547461,0.0004906370924875336
972,0.00028567140920887635,9.711406302566801e-05,0.0006695617828174442,0.0005724477197917761,-0.008329336023847677,6.937783859817248e-05,0.0003797362474922128,-0.014426340881084061,0.00020811931121722527,0.0007052924915529335,-0.003720892266891229,1.3845039261606296e-05,0.0009236566094071863
973,0.0002901698792544538,8.44136480975255e-05,0.00046605467181537463,0.00038164102371784914,0.003577884353730416,1.2801256448646825e-05,0.0004904129988100303,-0.015108230632464477,0.0002282586328439251,0.0006366127677378541,0.0034901368167915207,1.2181055000004548e-05,0.00027113824889823945
974,0.00018074005127055592,2.0864227134061625e-05,0.0002410964036429671,0.00022023217650890548,-0.00036494573386237715,1.331853889396939e-07,0.00025526810982912096,0.0076546993628320405,5.8594422335245255e-05,0.00035221468227830677,-0.001965979063496646,3.865073677999931e-06,0.00011580641882147358
975,0.002398614976501623,0.0008006872184382896,0.0017182926778982848,0.0009176054594599952,0.0013467213140039,1.813658297766807e-06,0.0009855418234763214,0.040526534403076596,0.0016423999907237974,0.003221754452553016,-0.027529039327467652,0.0007578480062933046,0.0009475817576655166
